word1	attr1	word2	attr2	Comment	period	genre	combined		word1 freq	word2 freq	bigram freq	score trimmed	distance	url
palāsu	[look at]	šahātu	[armpit]	hiding place	NA (3)	incantation-ritual (3)	NA incantation-ritual (3)		134	37	3	−9,106	1,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ah%C4%81tu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	šarāku	[present]		NA (4), NB (2)	royal inscription (4), hymn-prayer (2)	NB royal inscription (2), NA royal inscription (2), NA hymn-prayer (2)		134	150	6	−9,125	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ar%C4%81ku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	malku	[prince]		NA (6)	royal inscription (6)	NA royal inscription (6)		134	162	6	−9,236	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22malku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	parakku	[cult dais]	looking at one who sits on a dais	NA (6)	royal inscription (6)	NA royal inscription (6)		134	168	6	−9,288	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22parakku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	bēltu	[lady]		NA (8), NB (1)	royal inscription (8), technical procedure (1)	NA royal inscription (7), NB royal inscription (1), NA technical procedure (1)		134	382	9	−9,304	4,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22b%C4%93ltu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	ibi	[smoke]	FALSE, line division error	NA (3)	ritual (3)	NA ritual (3)		134	51	3	−9,569	5,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ibi%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	wāšibu	[inhabitant]	looking at one who sits on a dais	NA (6)	royal inscription (6)	NA royal inscription (6)		134	213	6	−9,631	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22w%C4%81%C5%A1ibu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	rabû	[be(come) big]		NA (17), Uncertain (1), NB (1), Ach (1)	royal inscription (17), technical procedure (1), no info (1), historical (1)	NA royal inscription (15), Uncertain historical (1), NB royal inscription (1), NA technical procedure (1), NA no info (1), Ach royal inscription (1)		134	2537	20	−9,731	4,7	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22rab%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	šaptu	[lip]		NA (3)	royal inscription (3)	NA royal inscription (3)		134	62	3	−9,85	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1aptu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	zumru	[body]		Sel (2), NA (2)	prayer/incantation (2), incantation-ritual (2)	Sel incantation-ritual (2), NA prayer/incantation (2)		134	122	4	−9,997	2,75	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22zumru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	šarrūtu	[kingship]		NB (4), NA (4), MB (1)	royal inscription (8), technical procedure (1)	NB royal inscription (4), NA royal inscription (3), NA technical procedure (1), MB royal inscription (1)		134	674	9	−10,123	3,556	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1arr%C5%ABtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	palāsu	[look at]		NB (2), NA (2)	royal inscription (2), literary (2)	NB literary (2), NA royal inscription (2)		134	134	4	−10,132	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22pal%C4%81su%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	karšu	[stomach]		NA (3)	royal inscription (3)	NA royal inscription (3)		134	76	3	−10,144	6	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22kar%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	divinity	[?]		NA (40), Uncertain (2), OB (2), NB (2), Sel (1), Ach (1)	royal inscription (30), literary (5), incantation-ritual (5), technical procedure (2), omen (2), no info (2), historical (2)	NA royal inscription (26), NA incantation-ritual (5), NA literary (3), Uncertain historical (2), OB literary (2), NB royal inscription (2), NA technical procedure (2), NA omen (2), NA no info (2), Sel royal inscription (1), Ach royal inscription (1)		134	20527	48	−10,221	3,104	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22divinity%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	danānu	[be(come) strong]		NA (4), NB (1)	royal inscription (3), priestly letter (1), no info (1)	NA royal inscription (2), NB royal inscription (1), NA priestly letter (1), NA no info (1)		134	236	5	−10,305	3,6	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22dan%C4%81nu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	abu	[father]		NA (9), NB (1)	royal inscription (7), literary (3)	NA royal inscription (6), NA literary (3), NB royal inscription (1)		134	955	10	−10,322	4,8	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22abu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	zid	[right]	FALSE, line division error	NA (4)	ritual (4)	NA ritual (4)		134	153	4	−10,323	4,75	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22zid%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	ṣīru	[exalted]		NA (4), Sel (1), NB (1)	royal inscription (6)	NA royal inscription (4), Sel royal inscription (1), NB royal inscription (1)		134	357	6	−10,376	3,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%E1%B9%A3%C4%ABru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	šarratu	[queen]	subject	NA (2), Sel (1)	royal inscription (2), hymn-prayer (1)	Sel royal inscription (1), NA royal inscription (1), NA hymn-prayer (1)		134	96	3	−10,481	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1arratu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	nabalkutu	[cross over]		No info (3), NA (1)	literary (3), omen (1)	No info literary (3), NA omen (1)		134	179	4	−10,55	1,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22nabalkutu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	šebû	[be(come) full]		Sel (1), NB (1), NA (1)	royal inscription (2), omen (1)	Sel omen (1), NB royal inscription (1), NA royal inscription (1)		134	103	3	−10,583	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1eb%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	īnu	[eye]		NA (5), NB (1)	incantation-ritual (3), prayer/incantation (2), omen (1)	NA incantation-ritual (3), NB prayer/incantation (1), NA prayer/incantation (1), NA omen (1)		134	415	6	−10,593	3,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C4%ABnu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	bakû	[weep]	saw me and wept	NA (3)	literary (2), omen (1)	NA literary (2), NA omen (1)		134	109	3	−10,664	2,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22bak%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	mahāṣu	[beat]		NA (4)	prayer/incantation (4)	NA prayer/incantation (4)		134	214	4	−10,808	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22mah%C4%81%E1%B9%A3u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	paššuru	[table]		NA (3)	royal inscription (3)	NA royal inscription (3)		134	121	3	−10,815	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22pa%C5%A1%C5%A1uru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	niŋ	[thing]	FALSE, line division error	NA (2), NB (1)	prayer/incantation (2), incantation-ritual (1)	NB prayer/incantation (1), NA prayer/incantation (1), NA incantation-ritual (1)		134	127	3	−10,885	3,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ni%C5%8B%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	kabattu	[liver]		NA (2), Sel (1)	royal inscription (2), incantation-ritual (1)	NA royal inscription (2), Sel incantation-ritual (1)		134	127	3	−10,885	3,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22kabattu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	kakku	[weapon]		NA (6)	royal inscription (6)	NA royal inscription (6)		134	588	6	−11,096	6	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22kakku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	balāṭu	[life]		NA (5), NB (2)	royal inscription (6), ritual (1)	NA royal inscription (4), NB royal inscription (2), NA ritual (1)		134	841	7	−11,167	3,857	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22bal%C4%81%E1%B9%ADu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
palāsu	[look at]	sag	[good]	FALSE, line division error	NA (2), OB (1)	prayer/incantation (2), literary (1)	NA prayer/incantation (2), OB literary (1)		134	177	3	−11,364	2,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22pal%C4%81su%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22sag%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
ṣubbû	[observe (from a distance)]	agarinnu	[womb]		NA (3)	royal inscription (3)	NA royal inscription (3)		20	7	3	−3,959	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%E1%B9%A3ubb%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22agarinnu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
ṣubbû	[observe (from a distance)]	ritpāšu	[very wide]		NA (3)	royal inscription (3)	NA royal inscription (3)		20	7	3	−3,959	6	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%E1%B9%A3ubb%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ritp%C4%81%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
ṣubbû	[observe (from a distance)]	maqittu	[dilapidation]	dilapidated buildings	NA (3)	royal inscription (3)	NA royal inscription (3)		20	17	3	−5,239	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%E1%B9%A3ubb%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22maqittu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
ṣubbû	[observe (from a distance)]	šassūru	[womb]		NA (3)	royal inscription (3)	NA royal inscription (3)		20	17	3	−5,239	5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%E1%B9%A3ubb%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ass%C5%ABru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
ṣubbû	[observe (from a distance)]	temmēnu	[foundation]		NA (4), NB (2)	royal inscription (6)	NA royal inscription (4), NB royal inscription (2)		20	135	6	−6,229	1,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%E1%B9%A3ubb%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22temm%C4%93nu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
ṣubbû	[observe (from a distance)]	wālittu	[one who gives birth]		NA (3)	royal inscription (3)	NA royal inscription (3)		20	34	3	−6,239	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%E1%B9%A3ubb%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22w%C4%81littu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
ṣubbû	[observe (from a distance)]	nabnītu	[creation]		NA (4)	royal inscription (4)	NA royal inscription (4)		20	86	4	−6,748	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22%E1%B9%A3ubb%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22nabn%C4%ABtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
